claim_id,accident_year,line_of_business,loss_amount_usd,paid_to_date_usd,status,injury_severity
CLM102018,2017,GL,9588,9088,Open,Minor
CLM102019,2017,GL,4901,3090,Open,Minor
CLM102020,2017,Auto PD,8149,4491,Open,Minor
CLM102021,2017,Auto BI,8693,4769,Open,Minor
CLM102022,2017,Auto PD,65409,36247,Open,Moderate
CLM102023,2017,Auto PD,25367,18685,Open,Moderate
CLM102024,2017,Auto BI,1000,644,Open,Minor
CLM102025,2017,Auto BI,47757,22148,Open,Moderate
CLM102026,2017,Auto PD,72007,61387,Open,Moderate
CLM102027,2017,Property,325310,167800,Open,Severe
CLM102028,2017,GL,8524,3534,Open,Minor
CLM102029,2017,Auto PD,6770,6612,Closed,Minor
CLM102030,2017,Property,10017,9619,Closed,Minor
CLM102031,2017,Auto PD,30396,25264,Open,Moderate
CLM102032,2017,Auto PD,9190,7498,Open,Minor
CLM102033,2017,Auto BI,9263,5561,Open,Minor
CLM102034,2017,Auto BI,10650,7683,Open,Minor
CLM102035,2017,Property,14899,8649,Open,Minor
CLM102036,2017,GL,50886,28855,Open,Moderate
CLM102037,2017,Auto PD,6727,5672,Open,Minor
CLM102038,2017,Auto PD,44616,19530,Open,Moderate
CLM102039,2017,Property,18463,10022,Open,Moderate
CLM102040,2017,Property,34579,23847,Open,Moderate
CLM102041,2017,Auto PD,185210,156048,Open,Severe
CLM102042,2017,Property,175452,108667,Open,Severe
CLM102043,2017,Auto PD,8380,3621,Open,Minor
CLM102044,2017,GL,150094,125659,Open,Severe
CLM102045,2017,Auto BI,10802,6573,Open,Minor
CLM102046,2017,GL,220017,213752,Closed,Severe
CLM102047,2017,Auto BI,7976,3518,Open,Minor
CLM102048,2017,Auto PD,7180,6870,Closed,Minor
CLM102049,2017,Property,47327,21692,Open,Moderate
CLM102050,2017,Auto PD,57376,24622,Open,Moderate
CLM102051,2017,Property,5832,2858,Open,Minor
CLM102052,2017,Property,6354,3962,Open,Minor
CLM102053,2017,Property,7240,6829,Open,Minor
CLM102054,2017,GL,4635,3444,Open,Minor
CLM102055,2017,GL,32711,24751,Open,Moderate
CLM102056,2017,GL,6809,3251,Open,Minor
CLM102057,2017,Auto BI,10185,5520,Open,Minor
CLM102058,2017,Auto PD,8656,3987,Open,Minor
CLM102059,2017,Property,236455,177809,Open,Severe
CLM102060,2017,Auto BI,10127,7837,Open,Minor
CLM102061,2017,Auto BI,7656,4742,Open,Minor
CLM102062,2017,Property,50856,26818,Open,Moderate
CLM102063,2017,Auto PD,211226,187906,Open,Severe
CLM102064,2017,Auto BI,242555,187554,Open,Severe
CLM102065,2017,Auto BI,6543,3212,Open,Minor
CLM102066,2017,Property,12700,11297,Open,Severe
CLM102067,2017,Auto PD,7664,7123,Open,Minor
CLM102068,2017,Auto BI,11556,7262,Open,Minor
CLM102069,2017,Auto BI,10315,5959,Open,Minor
CLM102070,2017,Auto BI,59480,51761,Open,Moderate
CLM102071,2017,Auto PD,11090,6022,Open,Minor
CLM102072,2017,Auto BI,8221,4426,Open,Minor
CLM102073,2017,Property,8493,6713,Open,Minor
CLM102074,2017,Auto BI,35735,34655,Closed,Moderate
CLM102075,2017,Auto PD,40258,39801,Closed,Moderate
CLM102076,2017,Auto PD,272340,173115,Open,Severe
CLM102077,2017,Property,11009,4575,Open,Minor
CLM102078,2017,Auto BI,42908,21505,Open,Moderate
CLM102079,2017,Property,6874,6312,Open,Minor
CLM102080,2017,Property,8001,3229,Open,Minor
CLM102081,2017,Property,9503,3871,Open,Minor
CLM102082,2017,GL,4390,2496,Open,Minor
CLM102083,2017,Auto BI,2259,1189,Open,Minor
CLM102084,2017,GL,36741,32697,Open,Moderate
CLM102085,2017,Auto PD,4948,4441,Open,Minor
CLM102086,2017,GL,6729,4504,Open,Minor
CLM102087,2017,Auto BI,42783,24225,Open,Moderate
CLM102088,2017,GL,38201,18842,Open,Moderate
CLM102089,2017,Auto BI,66787,43759,Open,Moderate
CLM102090,2017,Property,8816,5374,Open,Minor
CLM102091,2017,Auto PD,49507,31134,Open,Moderate
CLM102092,2017,Auto PD,9555,5161,Open,Minor
CLM102093,2017,Property,5152,3100,Open,Minor
CLM102094,2017,GL,60586,55601,Open,Moderate
CLM102095,2017,Property,7810,7532,Closed,Minor
CLM102096,2017,Auto PD,55057,35347,Open,Moderate
CLM102097,2017,Property,28922,24154,Open,Moderate
CLM102098,2017,Auto PD,4115,2028,Open,Minor
CLM102099,2017,Auto BI,57268,39306,Open,Moderate
CLM102100,2017,Auto PD,8941,5829,Open,Minor
CLM102101,2017,GL,5744,2326,Open,Minor
CLM102102,2017,Auto PD,31955,17225,Open,Moderate
CLM102103,2017,Property,315661,189366,Open,Severe
CLM102104,2017,Property,5026,3887,Open,Minor
CLM102105,2017,Auto BI,12106,10106,Open,Minor
CLM102106,2017,Property,5748,4415,Open,Minor
CLM102107,2017,Property,9595,6296,Open,Minor
CLM102108,2017,Property,7178,5715,Open,Minor
CLM102109,2017,Auto PD,271270,168338,Open,Severe
CLM102110,2017,Property,36838,35824,Closed,Moderate
CLM102111,2017,GL,7593,4246,Open,Minor
CLM102112,2017,Property,223478,217251,Closed,Severe
CLM102113,2017,Property,5494,4815,Open,Minor
CLM102114,2017,Auto BI,56112,53268,Open,Moderate
CLM102115,2017,Auto PD,176376,119015,Open,Severe
CLM102116,2017,Auto PD,7428,7008,Open,Minor
CLM102117,2017,Auto BI,5514,5118,Open,Minor
CLM102118,2017,Auto PD,1594,1344,Open,Minor
CLM102119,2017,GL,42134,32065,Open,Moderate
CLM102120,2017,GL,14031,7021,Open,Minor
CLM102121,2017,Auto PD,56769,45188,Open,Moderate
CLM102122,2017,Auto BI,7951,4037,Open,Minor
CLM102123,2017,Auto PD,41056,19119,Open,Moderate
CLM102124,2017,Property,8056,6286,Open,Minor
CLM102125,2017,Auto BI,53206,22003,Open,Moderate
CLM102126,2017,Auto BI,5047,3034,Open,Minor
CLM102127,2017,Property,61714,34407,Open,Moderate
CLM102128,2017,Auto PD,9788,6093,Open,Minor
CLM102129,2017,Auto PD,9795,8356,Open,Minor
CLM102130,2017,Auto PD,9096,7445,Open,Minor
CLM102131,2017,Auto BI,8049,7037,Open,Minor
CLM102132,2017,Auto BI,9682,4161,Open,Minor
CLM102133,2017,GL,9479,4002,Open,Minor
CLM102134,2017,GL,189906,167014,Open,Severe
CLM102135,2017,GL,36395,17313,Open,Moderate
CLM102136,2017,Auto BI,8254,6748,Open,Minor
CLM102137,2017,Auto PD,68235,46252,Open,Moderate
CLM102138,2017,GL,4902,2664,Open,Minor
CLM102139,2017,Property,22987,16804,Open,Moderate
CLM102140,2017,Auto PD,47471,34190,Open,Moderate
CLM102141,2017,Property,45763,42782,Open,Moderate
CLM102142,2017,Auto BI,8433,7115,Open,Minor
CLM102143,2017,Auto PD,48659,47069,Closed,Moderate
CLM102144,2017,GL,41651,39741,Closed,Moderate
CLM102145,2017,Auto PD,11724,8852,Open,Minor
CLM102146,2017,Auto BI,3997,3977,Closed,Minor
CLM102147,2017,Property,32572,21266,Open,Moderate
CLM102148,2017,Auto BI,211223,134323,Open,Severe
CLM102149,2017,GL,3892,2957,Open,Minor
CLM102150,2017,Property,7560,7062,Open,Minor
CLM102151,2017,Auto PD,69922,39151,Open,Moderate
CLM102152,2017,Property,8052,5999,Open,Minor
CLM102153,2017,GL,48460,27689,Open,Moderate
CLM102154,2017,GL,26097,18859,Open,Moderate
CLM102155,2017,Auto PD,6459,3633,Open,Minor
CLM102156,2017,Auto PD,39372,17642,Open,Moderate
CLM102157,2017,Auto PD,192994,179668,Open,Severe
CLM102158,2017,GL,11204,10698,Closed,Minor
CLM102159,2017,Property,9394,6178,Open,Minor
CLM102160,2017,GL,5221,4654,Open,Minor
CLM102161,2017,Auto BI,240952,215837,Open,Severe
CLM102162,2017,Auto PD,9245,5226,Open,Minor
CLM102163,2017,GL,10850,7599,Open,Minor
CLM102164,2017,Auto BI,11951,10267,Open,Minor
CLM102165,2017,Auto BI,5462,4037,Open,Minor
CLM102166,2017,GL,5972,5224,Open,Minor
CLM102167,2017,Property,113105,95174,Open,Severe
CLM102168,2017,Auto BI,7414,7062,Closed,Minor
CLM102169,2017,Auto BI,9165,7887,Open,Minor
CLM102170,2017,Auto PD,10468,4593,Open,Minor
CLM102171,2017,Property,7810,4977,Open,Minor
CLM102172,2017,GL,7200,3628,Open,Minor
CLM102173,2017,Auto BI,8379,4724,Open,Minor
CLM102174,2017,Auto BI,32472,18363,Open,Moderate
CLM102175,2017,Auto BI,13223,12638,Closed,Minor
CLM102176,2017,Auto BI,3980,1776,Open,Minor
CLM102177,2017,Auto PD,47771,28359,Open,Moderate
CLM102178,2017,Auto PD,392006,240622,Open,Severe
CLM102179,2017,Auto PD,8016,7351,Open,Minor
CLM102180,2017,Auto PD,42149,26289,Open,Moderate
CLM102181,2017,Auto PD,7106,6607,Open,Minor
CLM102182,2017,Auto PD,7549,7195,Closed,Minor
CLM102183,2017,Auto BI,11432,8367,Open,Minor
CLM102184,2017,Auto BI,31991,28191,Open,Severe
CLM102185,2017,Property,68001,36403,Open,Moderate
CLM102186,2017,Property,4440,3429,Open,Minor
CLM102187,2017,Property,41000,39811,Closed,Moderate
CLM102188,2017,Auto BI,38561,27055,Open,Moderate
CLM102189,2017,Property,53828,46931,Open,Moderate
CLM102190,2017,Property,84159,34184,Open,Severe
CLM102191,2017,Auto PD,259284,141195,Open,Severe
CLM102192,2017,Auto PD,13060,5798,Open,Minor
CLM102193,2017,Property,4592,3538,Open,Minor
CLM102194,2017,Property,8474,3407,Open,Minor
CLM102195,2017,Property,35070,27591,Open,Moderate
CLM102196,2017,Auto BI,9064,7770,Open,Minor
CLM102197,2017,Property,8047,3330,Open,Minor
CLM102198,2017,GL,35377,20859,Open,Moderate
CLM102199,2017,GL,9219,3767,Open,Minor
CLM102200,2017,Auto PD,373369,358488,Closed,Severe
CLM102201,2017,Auto PD,7522,6022,Open,Minor
CLM102202,2017,Auto BI,9799,9198,Open,Minor
CLM102203,2017,Auto PD,25600,24431,Closed,Moderate
CLM102204,2017,Auto BI,30653,29564,Closed,Moderate
CLM102205,2017,Auto PD,52086,51326,Closed,Moderate
CLM102206,2017,GL,11710,7509,Open,Minor
CLM102207,2017,Property,8889,8102,Open,Minor
CLM102208,2017,Property,7217,7135,Closed,Minor
CLM102209,2017,Auto PD,219939,161886,Open,Severe
CLM102210,2017,Property,4873,3335,Open,Minor
CLM102211,2017,Auto PD,271383,187973,Open,Severe
CLM102212,2017,Property,10205,7542,Open,Minor
CLM102213,2017,Property,38218,22266,Open,Moderate
CLM102214,2017,GL,37949,23995,Open,Moderate
CLM102215,2017,GL,8664,7544,Open,Minor
CLM102216,2017,Auto PD,6908,4044,Open,Minor
CLM102217,2017,GL,7834,5837,Open,Minor
CLM102218,2017,Property,13249,8650,Open,Minor
CLM102219,2017,Property,7382,6662,Open,Minor
CLM102220,2017,Auto PD,7104,5957,Open,Minor
CLM102221,2017,Property,6381,4817,Open,Minor
CLM102222,2017,Property,56162,47315,Open,Moderate
CLM102223,2017,Property,42281,31507,Open,Moderate
CLM102224,2017,GL,35259,32758,Open,Moderate
CLM102225,2017,Auto BI,11303,11226,Closed,Minor
CLM102226,2017,GL,340666,283893,Open,Severe
CLM102227,2017,Property,168963,135352,Open,Severe
CLM102228,2017,Auto BI,3333,2087,Open,Minor
CLM102229,2017,GL,60112,53018,Open,Moderate
CLM102230,2017,GL,34730,24949,Open,Moderate
CLM102231,2017,Property,9976,8914,Open,Minor
CLM102232,2017,GL,15448,13670,Open,Moderate
CLM102233,2017,Auto PD,58388,41645,Open,Moderate
CLM102234,2017,Auto PD,26832,25236,Open,Moderate
CLM102235,2017,GL,9826,8324,Open,Minor
CLM102236,2017,GL,45214,41945,Open,Moderate
CLM102237,2017,Property,5615,4782,Open,Minor
CLM102238,2017,Auto PD,6982,6477,Open,Minor
CLM102239,2017,Property,55294,42392,Open,Moderate
CLM102240,2017,Property,8264,3706,Open,Minor
CLM102241,2017,Property,269675,221463,Open,Severe
CLM102242,2017,Auto PD,387997,274721,Open,Severe
CLM102243,2017,GL,21536,15404,Open,Moderate
CLM102244,2017,Auto BI,69258,43399,Open,Moderate
CLM102245,2017,Auto PD,46565,41119,Open,Moderate
CLM102246,2017,Auto BI,5753,4055,Open,Minor
CLM102247,2017,GL,4674,3118,Open,Minor
CLM102248,2017,GL,7527,4504,Open,Minor
CLM102249,2017,Auto PD,298340,231918,Open,Severe
CLM102250,2017,GL,7681,3404,Open,Minor
CLM102251,2017,GL,67667,29073,Open,Moderate
CLM102252,2017,Property,4372,3474,Open,Minor
CLM102253,2017,Auto PD,7969,6011,Open,Minor
CLM102254,2017,Auto PD,4869,3917,Open,Minor
CLM102255,2017,Auto BI,8909,6321,Open,Minor
CLM102256,2017,Property,10217,6279,Open,Minor
CLM102257,2017,Auto BI,6948,2836,Open,Minor
CLM102258,2017,Auto BI,1489,1090,Open,Minor
CLM102259,2017,Auto PD,8497,4442,Open,Minor
CLM102260,2017,Auto PD,51551,33847,Open,Moderate
CLM102261,2017,GL,9010,6384,Open,Minor
CLM102262,2017,Auto BI,325041,312611,Closed,Severe
CLM102263,2017,Auto BI,5322,5305,Closed,Minor
CLM102264,2017,Auto PD,55203,22408,Open,Moderate
CLM102265,2017,Auto BI,10981,6991,Open,Minor
CLM102266,2017,Property,68820,37077,Open,Severe
CLM102267,2017,Auto PD,49794,36724,Open,Moderate
CLM102268,2017,GL,37437,34173,Open,Moderate
CLM102269,2017,Property,7796,4933,Open,Minor
CLM102270,2017,Auto BI,50215,38139,Open,Moderate
CLM102271,2017,Auto PD,37691,31991,Open,Moderate
CLM102272,2017,GL,6310,5926,Open,Minor
CLM102273,2017,GL,8085,7707,Closed,Minor
CLM102274,2017,Auto PD,5281,4576,Open,Minor
CLM102275,2017,Auto BI,28712,19196,Open,Moderate
CLM102276,2017,Property,9698,4224,Open,Minor
CLM102277,2017,Auto PD,27768,22722,Open,Moderate
CLM102278,2017,Auto PD,54994,40699,Open,Moderate
CLM102279,2017,Auto PD,9156,9131,Closed,Minor
CLM102280,2017,GL,3685,3645,Closed,Minor
CLM102281,2017,GL,6306,4636,Open,Minor
CLM102282,2017,GL,10985,7639,Open,Minor
CLM102283,2017,GL,136600,61785,Open,Severe
CLM102284,2017,Auto PD,6838,3689,Open,Minor
CLM102285,2017,GL,9155,8509,Open,Minor
CLM102286,2017,Auto BI,56750,23919,Open,Moderate
CLM102287,2017,Property,41226,30006,Open,Moderate
CLM102288,2017,Auto PD,6506,5088,Open,Minor
CLM102289,2017,Auto BI,11555,10971,Open,Minor
CLM102290,2017,Auto PD,12347,6327,Open,Minor
CLM102291,2017,Auto BI,59682,37151,Open,Moderate
CLM102292,2017,GL,8213,6930,Open,Minor
CLM102293,2017,Auto BI,5979,4486,Open,Minor
CLM102294,2017,Auto BI,32543,16710,Open,Moderate
CLM102295,2017,Auto BI,264413,248200,Open,Severe
CLM102296,2017,Auto BI,9045,4272,Open,Minor
CLM102297,2017,GL,11503,6942,Open,Minor
CLM102298,2017,Auto BI,9626,4832,Open,Minor
CLM102299,2017,Property,4242,3182,Open,Minor
CLM102300,2017,GL,10629,10430,Closed,Minor
CLM102301,2017,Property,30029,20560,Open,Moderate
CLM102302,2017,Property,7040,6835,Closed,Minor
CLM102303,2017,Property,8625,6539,Open,Minor
CLM102304,2017,Auto BI,12989,12938,Closed,Minor
CLM102305,2017,Property,91648,73602,Open,Moderate
CLM102306,2017,Auto BI,9516,5970,Open,Minor
CLM102307,2017,GL,42252,18507,Open,Moderate
CLM102308,2017,Auto BI,265432,248387,Open,Severe
CLM102309,2017,GL,295450,164048,Open,Severe
CLM102310,2017,GL,7198,3038,Open,Minor
CLM102311,2017,Auto BI,12488,5714,Open,Minor
CLM102312,2017,Auto BI,8575,7523,Open,Minor
CLM102313,2017,GL,9244,4879,Open,Minor
CLM102314,2017,Auto PD,54988,31515,Open,Moderate
CLM102315,2017,Property,51323,45050,Open,Moderate
CLM102316,2017,Property,10097,5361,Open,Minor
CLM102317,2017,Auto PD,35741,17482,Open,Moderate
CLM102318,2017,Property,172544,76003,Open,Severe
CLM102319,2017,Property,5249,2876,Open,Minor
CLM102320,2017,GL,51592,28909,Open,Moderate
CLM102321,2017,GL,9947,7204,Open,Minor
CLM102322,2017,Auto BI,9144,8888,Closed,Minor
CLM102323,2017,Auto BI,12186,10441,Open,Minor
CLM102324,2017,Auto BI,7986,6712,Open,Minor
CLM102325,2017,Property,55031,36615,Open,Moderate
CLM102326,2017,Property,28624,26191,Open,Moderate
CLM102327,2017,Auto BI,7032,5153,Open,Minor
CLM102328,2017,GL,9738,8914,Open,Minor
CLM102329,2017,Property,57736,31141,Open,Moderate
CLM102330,2017,Property,7265,3104,Open,Minor
CLM102331,2017,GL,43926,40891,Open,Moderate
CLM102332,2017,GL,4205,3446,Open,Minor
CLM102333,2017,Auto PD,7107,5933,Open,Minor
CLM102334,2017,Auto PD,10225,8221,Open,Minor
CLM102335,2017,Auto BI,9438,4735,Open,Minor
CLM102336,2017,Property,9251,4741,Open,Minor
CLM102337,2017,Auto BI,45746,37364,Open,Moderate
CLM102338,2017,Auto PD,8017,6531,Open,Minor
CLM102339,2017,Property,35095,34421,Closed,Moderate
CLM102340,2017,Auto BI,9747,9729,Closed,Minor
CLM102341,2017,Property,9052,4250,Open,Minor
CLM102342,2017,GL,261821,141404,Open,Severe
CLM102343,2017,Auto PD,37109,35806,Closed,Moderate
CLM102344,2017,Auto BI,12699,6006,Open,Moderate
CLM102345,2017,Auto PD,61457,48741,Open,Moderate
CLM102346,2017,Auto PD,179298,153929,Open,Severe
CLM102347,2017,Auto BI,32058,18113,Open,Moderate
CLM102348,2017,GL,278945,216966,Open,Severe
CLM102349,2017,Auto PD,186678,85543,Open,Severe
CLM102350,2017,Property,10649,9783,Open,Minor
CLM102351,2017,Auto PD,54255,41736,Open,Moderate
CLM102352,2017,Auto BI,9708,6885,Open,Minor
CLM102353,2017,Auto PD,4585,4311,Open,Minor
CLM102354,2017,GL,11029,6353,Open,Minor
CLM102355,2017,Auto BI,8653,5122,Open,Minor
CLM102356,2017,Auto BI,39460,36236,Open,Moderate
CLM102357,2017,Property,8358,6792,Open,Minor
CLM102358,2017,Auto PD,3559,3497,Closed,Minor
CLM102359,2017,Auto PD,254735,230847,Open,Severe
CLM102360,2017,GL,5426,2562,Open,Minor
CLM102361,2017,Auto BI,4618,2752,Open,Minor
CLM102362,2017,Auto BI,22164,13769,Open,Moderate
CLM102363,2017,Auto PD,10781,10371,Closed,Minor
CLM102364,2017,Auto PD,6426,2672,Open,Minor
CLM102365,2017,Auto BI,11834,11689,Closed,Minor
CLM102366,2017,Auto PD,6660,4576,Open,Minor
CLM102367,2017,Property,19389,14991,Open,Moderate
CLM102368,2017,Auto BI,5208,2942,Open,Minor
CLM102369,2017,Auto BI,63537,60981,Closed,Moderate
CLM102370,2017,Property,7610,4015,Open,Minor
CLM102371,2017,Property,36775,19774,Open,Moderate
CLM102372,2017,GL,47400,44685,Open,Moderate
CLM102373,2017,GL,262651,260252,Closed,Severe
CLM102374,2017,Property,10793,7553,Open,Minor
CLM102375,2017,Auto BI,66727,30663,Open,Moderate
CLM102376,2017,Property,7100,3755,Open,Minor
CLM102377,2017,Auto BI,4684,3180,Open,Minor
CLM102378,2017,Property,38798,38585,Closed,Moderate
CLM102379,2017,Auto BI,48904,45127,Open,Moderate
CLM102380,2017,Auto BI,5590,4499,Open,Minor
CLM102381,2017,Property,5607,5492,Closed,Minor
CLM102382,2017,GL,8859,7891,Open,Minor
CLM102383,2017,Auto BI,44270,39893,Open,Moderate
CLM102384,2017,GL,8081,7502,Open,Minor
CLM102385,2017,Property,6103,4639,Open,Minor
CLM102386,2017,Auto PD,7423,6497,Open,Minor
CLM102387,2017,Auto BI,31136,19305,Open,Moderate
CLM102388,2017,Auto PD,58352,56053,Closed,Moderate
CLM102389,2017,Auto PD,10588,8733,Open,Minor
CLM102390,2017,Property,3384,1754,Open,Minor
CLM102391,2017,Auto PD,5676,3377,Open,Minor
CLM102392,2017,GL,22552,18959,Open,Moderate
CLM102393,2017,Auto PD,6374,5246,Open,Minor
CLM102394,2017,Property,7791,5001,Open,Minor
CLM102395,2017,GL,4375,2080,Open,Minor
CLM102396,2017,Property,31172,14047,Open,Moderate
CLM102397,2017,Property,29940,18192,Open,Moderate
CLM102398,2017,GL,8518,4217,Open,Minor
CLM102399,2017,GL,8173,5044,Open,Minor
CLM102400,2017,Auto BI,6195,3906,Open,Minor
CLM102401,2017,Auto BI,235029,121087,Open,Severe
CLM102402,2017,Auto PD,6633,5090,Open,Minor
CLM102403,2017,Property,7320,6657,Open,Minor
CLM102404,2017,Property,12183,11659,Closed,Minor
CLM102405,2017,Property,11351,8354,Open,Minor
CLM102406,2017,Auto BI,109535,78867,Open,Severe
CLM102407,2017,Auto PD,10074,5957,Open,Minor
CLM102408,2017,Auto PD,57170,50580,Open,Moderate
CLM102409,2017,Property,27776,24409,Open,Moderate
CLM102410,2017,Auto BI,10046,5101,Open,Minor
CLM102411,2017,Auto PD,11844,5173,Open,Minor
CLM102412,2017,Auto PD,5193,2279,Open,Minor
CLM102413,2017,GL,5706,3431,Open,Minor
CLM102414,2017,Auto PD,60264,48379,Open,Moderate
CLM102415,2017,GL,8678,5553,Open,Minor
CLM102416,2017,Auto PD,9378,7716,Open,Minor
CLM102417,2017,Auto PD,8851,4974,Open,Minor
CLM102418,2017,GL,8976,5101,Open,Minor
CLM102419,2017,Property,25102,17891,Open,Moderate
CLM102420,2017,GL,10618,9808,Open,Minor
CLM102421,2017,Auto PD,62543,58472,Open,Moderate
CLM102422,2017,Auto PD,7426,7013,Open,Minor
CLM102423,2017,Auto BI,44347,25882,Open,Moderate
CLM102424,2017,GL,4172,3415,Open,Minor
CLM102425,2017,GL,52713,44715,Open,Moderate
CLM102426,2017,GL,53580,47415,Open,Moderate
CLM102427,2017,Auto BI,44067,32434,Open,Moderate
CLM102428,2017,Auto BI,10810,7827,Open,Minor
CLM102429,2017,Auto PD,191603,158013,Open,Severe
CLM102430,2017,Property,267991,186152,Open,Severe
CLM102431,2017,Auto PD,29705,21383,Open,Moderate
CLM102432,2017,Property,7941,6530,Open,Minor
CLM102433,2017,Auto BI,42384,22235,Open,Moderate
CLM102434,2017,Property,8563,5698,Open,Minor
CLM102435,2017,Auto BI,7076,6848,Closed,Minor
CLM102436,2017,GL,7671,4535,Open,Minor
CLM102437,2017,Auto BI,10065,7235,Open,Minor
CLM102438,2017,Auto PD,6908,6397,Open,Minor
CLM102439,2017,Property,3983,3864,Closed,Minor
CLM102440,2017,Property,12373,8780,Open,Minor
CLM102441,2017,Property,65721,41760,Open,Moderate
CLM102442,2017,GL,4769,4520,Open,Minor
CLM102443,2017,Auto PD,9724,9345,Closed,Minor
CLM102444,2017,Auto BI,6742,4719,Open,Minor
CLM102445,2017,GL,48952,41988,Open,Moderate
CLM102446,2017,GL,49413,48414,Closed,Moderate
CLM102447,2017,Auto PD,7413,7242,Closed,Minor
CLM102448,2017,Auto BI,6040,3789,Open,Minor
CLM102449,2017,Property,6273,4627,Open,Minor
CLM102450,2017,GL,31257,28005,Open,Moderate
CLM102451,2017,Auto PD,5920,3064,Open,Minor
CLM102452,2017,Property,43992,39484,Open,Moderate
CLM102453,2017,Auto BI,6210,2499,Open,Minor
CLM102454,2017,Auto BI,55230,49127,Open,Moderate
CLM102455,2017,Property,11718,6969,Open,Minor
CLM102456,2017,Property,6549,5898,Open,Minor
CLM102457,2017,Property,8598,4929,Open,Minor
CLM102458,2017,Auto BI,262473,187270,Open,Severe
CLM102459,2017,GL,9180,5355,Open,Minor
CLM102460,2017,Property,8189,6571,Open,Minor
CLM102461,2017,Auto PD,9856,4955,Open,Minor
CLM102462,2017,Property,9205,5096,Open,Minor
CLM102463,2017,Auto BI,26435,19972,Open,Moderate
CLM102464,2017,GL,10172,7589,Open,Minor
CLM102465,2017,Auto PD,10218,7246,Open,Minor
CLM102466,2017,Auto BI,33550,26095,Open,Moderate
CLM102467,2017,Property,223224,152434,Open,Severe
